0.00814647,0.0115792
0.995864,-0.0057896
-1.00401,-0.0057896

0.0162978,0.0231549
0.991601,-0.0115774
-1.0079,-0.0115775

0.0244589,0.0347237
0.987208,-0.0173615
-1.01167,-0.0173622

0.0326347,0.046282
0.982682,-0.0231397
-1.01532,-0.0231423

0.0408299,0.0578262
0.978022,-0.0289099
-1.01885,-0.0289163

0.0490493,0.0693529
0.973224,-0.0346697
-1.02227,-0.0346831

0.0572977,0.0808582
0.968286,-0.0404166
-1.02558,-0.0404416

0.0655798,0.0923386
0.963205,-0.0461479
-1.02879,-0.0461907

0.0739001,0.10379
0.95798,-0.0518607
-1.03188,-0.0519295

0.0822633,0.115209
0.952607,-0.0575519
-1.03487,-0.0576571

0.0906737,0.126591
0.947084,-0.0632185
-1.03776,-0.0633727

0.0991357,0.137933
0.941409,-0.0688569
-1.04054,-0.0690757

0.107653,0.149229
0.935579,-0.0744636
-1.04323,-0.0747653

0.116231,0.160476
0.929592,-0.0800349
-1.04582,-0.080441

0.124872,0.171669
0.923447,-0.0855667
-1.04832,-0.0861023

0.133581,0.182804
0.91714,-0.091055
-1.05072,-0.0917488

0.142361,0.193875
0.910671,-0.0964954
-1.05303,-0.0973799

0.151216,0.204879
0.904037,-0.101883
-1.05525,-0.102995

0.160148,0.215809
0.897237,-0.107214
-1.05739,-0.108595

0.169161,0.226662
0.89027,-0.112483
-1.05943,-0.114178

0.178257,0.23743
0.883133,-0.117685
-1.06139,-0.119745

0.187438,0.24811
0.875827,-0.122815
-1.06326,-0.125295

0.196707,0.258696
0.86835,-0.127867
-1.06506,-0.130829

0.206066,0.269182
0.860702,-0.132837
-1.06677,-0.136345

0.215516,0.279561
0.852883,-0.137717
-1.0684,-0.141844

0.225058,0.28983
0.844893,-0.142503
-1.06995,-0.147326

0.234693,0.299981
0.836731,-0.14719
-1.07142,-0.152791

0.244421,0.310009
0.8284,-0.15177
-1.07282,-0.158239

0.254242,0.319908
0.819899,-0.156238
-1.07414,-0.16367

0.264157,0.329672
0.81123,-0.160589
-1.07539,-0.169083

0.274163,0.339295
0.802396,-0.164816
-1.07656,-0.174479

0.28426,0.348772
0.793397,-0.168914
-1.07766,-0.179858

0.294447,0.358097
0.784237,-0.172877
-1.07868,-0.18522

0.304721,0.367264
0.774918,-0.176699
-1.07964,-0.190565

0.31508,0.376267
0.765443,-0.180375
-1.08052,-0.195892

0.325521,0.385103
0.755817,-0.1839
-1.08134,-0.201203

0.336041,0.393765
0.746042,-0.187268
-1.08208,-0.206497

0.346636,0.402249
0.736124,-0.190475
-1.08276,-0.211775

0.357302,0.410551
0.726066,-0.193516
-1.08337,-0.217035

0.368035,0.418666
0.715873,-0.196387
-1.08391,-0.222279

0.37883,0.426591
0.705551,-0.199084
-1.08438,-0.227507

0.389682,0.434322
0.695105,-0.201604
-1.08479,-0.232718

0.400587,0.441856
0.68454,-0.203943
-1.08513,-0.237913

0.411539,0.44919
0.673863,-0.206099
-1.0854,-0.243091

0.422532,0.456323
0.663078,-0.208069
-1.08561,-0.248254

0.43356,0.463252
0.652193,-0.209852
-1.08575,-0.2534

0.444618,0.469976
0.641213,-0.211445
-1.08583,-0.258531

0.4557,0.476495
0.630145,-0.212849
-1.08584,-0.263646

0.466799,0.482806
0.618993,-0.214062
-1.08579,-0.268745

0.47791,0.488911
0.607766,-0.215083
-1.08568,-0.273828

0.489027,0.49481
0.596469,-0.215915
-1.0855,-0.278895

0.500143,0.500503
0.585107,-0.216556
-1.08525,-0.283947

0.511254,0.505991
0.573687,-0.217008
-1.08494,-0.288983

0.522352,0.511276
0.562214,-0.217272
-1.08457,-0.294004

0.533433,0.51636
0.550695,-0.217351
-1.08413,-0.299009

0.544492,0.521244
0.539133,-0.217246
-1.08363,-0.303998

0.555522,0.525932
0.527536,-0.216959
-1.08306,-0.308972

0.566519,0.530425
0.515906,-0.216494
-1.08243,-0.313931

0.577478,0.534727
0.50425,-0.215854
-1.08173,-0.318873

0.588395,0.53884
0.492572,-0.21504
-1.08097,-0.3238

0.599264,0.542769
0.480875,-0.214058
-1.08014,-0.328711

0.610083,0.546517
0.469164,-0.212911
-1.07925,-0.333606

0.620846,0.550087
0.457442,-0.211602
-1.07829,-0.338486

0.631551,0.553484
0.445712,-0.210135
-1.07726,-0.343349

0.642193,0.55671
0.433978,-0.208514
-1.07617,-0.348196

0.652771,0.559771
0.422243,-0.206745
-1.07501,-0.353027

0.66328,0.562671
0.410509,-0.20483
-1.07379,-0.357841

0.673718,0.565412
0.398778,-0.202774
-1.0725,-0.362638

0.684084,0.568
0.387052,-0.200582
-1.07114,-0.367419

0.694374,0.570439
0.375333,-0.198257
-1.06971,-0.372182

0.704586,0.572733
0.363623,-0.195805
-1.06821,-0.376928

0.714719,0.574886
0.351922,-0.19323
-1.06664,-0.381656

0.724772,0.576902
0.340232,-0.190536
-1.065,-0.386366

0.734743,0.578785
0.328554,-0.187727
-1.0633,-0.391058

0.74463,0.580539
0.316888,-0.184808
-1.06152,-0.395731

0.754433,0.582169
0.305234,-0.181783
-1.05967,-0.400385

0.76415,0.583677
0.293594,-0.178657
-1.05774,-0.40502

0.773782,0.585069
0.281966,-0.175434
-1.05575,-0.409635

0.783327,0.586347
0.270351,-0.172118
-1.05368,-0.414229

0.792786,0.587515
0.258749,-0.168712
-1.05153,-0.418803

0.802157,0.588577
0.247159,-0.165222
-1.04932,-0.423355

0.811441,0.589537
0.23558,-0.161652
-1.04702,-0.427885

0.820637,0.590397
0.224012,-0.158004
-1.04465,-0.432393

0.829746,0.591161
0.212454,-0.154284
-1.0422,-0.436877

0.838768,0.591833
0.200905,-0.150495
-1.03967,-0.441338

0.847703,0.592414
0.189365,-0.146641
-1.03707,-0.445774

0.85655,0.59291
0.177831,-0.142725
-1.03438,-0.450185

0.865312,0.593321
0.166303,-0.138752
-1.03161,-0.454569

0.873987,0.593652
0.154779,-0.134724
-1.02877,-0.458927

0.882577,0.593904
0.143259,-0.130647
-1.02584,-0.463257

0.891081,0.594081
0.13174,-0.126522
-1.02282,-0.467559

0.899502,0.594185
0.120221,-0.122354
-1.01972,-0.47183

0.907838,0.594218
0.1087,-0.118147
-1.01654,-0.476071

0.916091,0.594184
0.0971763,-0.113903
-1.01327,-0.480281

0.924262,0.594083
0.0856476,-0.109626
-1.00991,-0.484457

0.932351,0.593919
0.0741122,-0.10532
-1.00646,-0.488599

0.940359,0.593694
0.0625684,-0.100988
-1.00293,-0.492706

0.948287,0.593409
0.0510143,-0.0966327
-0.999301,-0.496776

0.956136,0.593067
0.0394481,-0.0922583
-0.995584,-0.500809

0.963906,0.592669
0.027868,-0.0878677
-0.991774,-0.504802

0.971598,0.592218
0.016272,-0.0834645
-0.98787,-0.508754

0.979213,0.591715
0.00465811,-0.0790519
-0.983871,-0.512663

0.986752,0.591162
-0.00697548,-0.0746332
-0.979777,-0.516528

0.994217,0.59056
-0.0186307,-0.0702119
-0.975586,-0.520348

1.00161,0.589911
-0.0303097,-0.0657913
-0.971297,-0.52412

1.00892,0.589217
-0.0420142,-0.0613747
-0.966909,-0.527842

1.01617,0.588478
-0.0537462,-0.0569657
-0.96242,-0.531513

1.02334,0.587698
-0.0655078,-0.0525676
-0.957831,-0.53513

1.03044,0.586875
-0.0773009,-0.048184
-0.953139,-0.538691

1.03747,0.586013
-0.0891272,-0.0438184
-0.948344,-0.542195

1.04443,0.585112
-0.100989,-0.0394743
-0.943445,-0.545638

1.05133,0.584174
-0.112888,-0.0351555
-0.93844,-0.549018

1.05816,0.583199
-0.124826,-0.0308655
-0.933329,-0.552333

1.06492,0.582189
-0.136804,-0.0266081
-0.928111,-0.55558

1.07161,0.581144
-0.148826,-0.0223872
-0.922785,-0.558757

1.07824,0.580066
-0.160891,-0.0182066
-0.917349,-0.561859

1.08481,0.578956
-0.173003,-0.0140703
-0.911803,-0.564885

1.09131,0.577814
-0.185162,-0.00998231
-0.906147,-0.567832

1.09775,0.576642
-0.197371,-0.00594679
-0.900379,-0.570695

1.10413,0.57544
-0.20963,-0.00196794
-0.894498,-0.573472

1.11045,0.574209
-0.221941,0.00194992
-0.888505,-0.576159

1.1167,0.57295
-0.234305,0.00580239
-0.882399,-0.578752

1.1229,0.571663
-0.246724,0.00958496
-0.876179,-0.581248

1.12904,0.57035
-0.259199,0.013293
-0.869844,-0.583643

1.13513,0.569011
-0.27173,0.0169219
-0.863396,-0.585933

1.14115,0.567646
-0.284319,0.0204667
-0.856833,-0.588113

1.14712,0.566257
-0.296966,0.0239225
-0.850156,-0.590179

1.15303,0.564843
-0.309671,0.0272844
-0.843364,-0.592128

1.15889,0.563406
-0.322435,0.0305472
-0.836458,-0.593953

1.1647,0.561946
-0.335259,0.0337056
-0.82944,-0.595651

1.17045,0.560463
-0.348141,0.0367542
-0.822308,-0.597217

1.17615,0.558958
-0.361083,0.0396878
-0.815064,-0.598646

1.18179,0.557432
-0.374083,0.0425007
-0.80771,-0.599932

1.18739,0.555884
-0.387141,0.0451873
-0.800247,-0.601071

1.19293,0.554315
-0.400256,0.047742
-0.792675,-0.602057

1.19842,0.552726
-0.413426,0.0501589
-0.784997,-0.602885

1.20387,0.551118
-0.426651,0.0524324
-0.777216,-0.60355

1.20926,0.549489
-0.439927,0.0545565
-0.769333,-0.604045

1.2146,0.547841
-0.453254,0.0565253
-0.76135,-0.604366

1.2199,0.546174
-0.466629,0.058333
-0.753272,-0.604507

1.22515,0.544489
-0.480048,0.0599737
-0.745101,-0.604463

1.23035,0.542785
-0.49351,0.0614417
-0.736841,-0.604227

1.23551,0.541063
-0.507009,0.062731
-0.728497,-0.603794

1.24061,0.539323
-0.520544,0.0638361
-0.720071,-0.603159

1.24568,0.537566
-0.534108,0.0647514
-0.71157,-0.602317

1.25069,0.535791
-0.547697,0.0654714
-0.702997,-0.601262

1.25567,0.533999
-0.561307,0.0659909
-0.69436,-0.59999

1.2606,0.53219
-0.574932,0.0663049
-0.685663,-0.598495

1.26548,0.530364
-0.588567,0.0664086
-0.676913,-0.596773

1.27032,0.528522
-0.602204,0.0662975
-0.668116,-0.59482

1.27512,0.526663
-0.615837,0.0659674
-0.659279,-0.592631

1.27987,0.524788
-0.62946,0.0654145
-0.65041,-0.590203

1.28458,0.522897
-0.643065,0.0646353
-0.641516,-0.587533

1.28925,0.52099
-0.656645,0.063627
-0.632605,-0.584617

1.29388,0.519067
-0.670192,0.0623869
-0.623686,-0.581454

1.29846,0.517128
-0.683697,0.060913
-0.614765,-0.578041

1.30301,0.515174
-0.697153,0.0592038
-0.605853,-0.574378

1.30751,0.513204
-0.710551,0.0572583
-0.596958,-0.570462

1.31197,0.511219
-0.723882,0.0550762
-0.588089,-0.566295

1.31639,0.509218
-0.737138,0.0526576
-0.579254,-0.561875

1.32077,0.507202
-0.750311,0.0500033
-0.570462,-0.557205

1.32511,0.50517
-0.76339,0.0471147
-0.561723,-0.552285

1.32941,0.503124
-0.776369,0.0439939
-0.553045,-0.547118

1.33367,0.501063
-0.789238,0.0406433
-0.544436,-0.541706

1.3379,0.498986
-0.80199,0.0370662
-0.535906,-0.536052

1.34208,0.496895
-0.814615,0.0332664
-0.527462,-0.530161

1.34622,0.494788
-0.827107,0.0292481
-0.519112,-0.524037

1.35032,0.492667
-0.839458,0.0250161
-0.510865,-0.517683

1.35439,0.490531
-0.85166,0.0205758
-0.502726,-0.511107

1.35841,0.488381
-0.863708,0.0159328
-0.494703,-0.504313

1.3624,0.486215
-0.875594,0.0110934
-0.486803,-0.497308

1.36634,0.484035
-0.887314,0.00606402
-0.47903,-0.490099

1.37025,0.48184
-0.898861,0.00085153
-0.471392,-0.482692

1.37412,0.479631
-0.910231,-0.00453697
-0.463891,-0.475094

1.37795,0.477407
-0.921419,-0.0100941
-0.456534,-0.467313

1.38175,0.475169
-0.932422,-0.0158125
-0.449324,-0.459356

1.3855,0.472916
-0.943237,-0.0216844
-0.442263,-0.451231

1.38922,0.470648
-0.953859,-0.0277021
-0.435356,-0.442946

1.39289,0.468367
-0.964288,-0.0338578
-0.428604,-0.434509

1.39653,0.466071
-0.974521,-0.0401437
-0.422009,-0.425927

1.40013,0.463761
-0.984557,-0.0465522
-0.415574,-0.417208

1.40369,0.461436
-0.994394,-0.0530756
-0.409297,-0.40836

1.40721,0.459097
-1.00403,-0.0597062
-0.403181,-0.399391

1.4107,0.456744
-1.01347,-0.0664367
-0.397225,-0.390308

1.41414,0.454378
-1.02272,-0.0732597
-0.391429,-0.381118

1.41755,0.451997
-1.03176,-0.0801682
-0.385792,-0.371828

1.42092,0.449602
-1.04061,-0.0871552
-0.380314,-0.362447

1.42425,0.447193
-1.04926,-0.0942141
-0.374992,-0.352979

1.42754,0.44477
-1.05771,-0.101338
-0.369826,-0.343432

1.43079,0.442334
-1.06598,-0.108522
-0.364814,-0.333813

1.434,0.439884
-1.07405,-0.115758
-0.359953,-0.324126

1.43718,0.437421
-1.08194,-0.123042
-0.355241,-0.314379

1.44031,0.434944
-1.08964,-0.130367
-0.350677,-0.304576

1.44341,0.432453
-1.09715,-0.13773
-0.346256,-0.294724

1.44647,0.429949
-1.10449,-0.145123
-0.341977,-0.284826

1.44948,0.427432
-1.11165,-0.152544
-0.337837,-0.274889

1.45246,0.424902
-1.11863,-0.159986
-0.333832,-0.264916

1.4554,0.422359
-1.12544,-0.167447
-0.32996,-0.254912

1.4583,0.419803
-1.13208,-0.174922
-0.326217,-0.244881

1.46116,0.417234
-1.13856,-0.182406
-0.322601,-0.234828

1.46398,0.414653
-1.14487,-0.189897
-0.319109,-0.224755

1.46676,0.412059
-1.15102,-0.197391
-0.315736,-0.214667

1.4695,0.409452
-1.15702,-0.204885
-0.31248,-0.204567

1.4722,0.406833
-1.16286,-0.212376
-0.309337,-0.194457

1.47485,0.404202
-1.16855,-0.219861
-0.306305,-0.184342

1.47747,0.401559
-1.17409,-0.227337
-0.303381,-0.174222

1.48005,0.398904
-1.17949,-0.234802
-0.30056,-0.164103

1.48259,0.396238
-1.18475,-0.242253
-0.29784,-0.153984

1.48509,0.39356
-1.18987,-0.249689
-0.295218,-0.14387

1.48755,0.39087
-1.19486,-0.257108
-0.29269,-0.133762

1.48997,0.388169
-1.19971,-0.264507
-0.290254,-0.123662

1.49234,0.385457
-1.20444,-0.271885
-0.287907,-0.113572

1.49468,0.382734
-1.20903,-0.27924
-0.285646,-0.103494

1.49697,0.38
-1.21351,-0.286571
-0.283467,-0.0934293

1.49923,0.377255
-1.21786,-0.293876
-0.281369,-0.0833795

1.50144,0.3745
-1.22209,-0.301154
-0.279347,-0.0733461

1.50361,0.371735
-1.22621,-0.308405
-0.277401,-0.0633305

1.50574,0.36896
-1.23022,-0.315626
-0.275526,-0.0533338

1.50783,0.366174
-1.23411,-0.322817
-0.27372,-0.0433573

1.50988,0.363379
-1.2379,-0.329977
-0.271982,-0.033402

1.51189,0.360575
-1.24158,-0.337106
-0.270307,-0.0234689

1.51385,0.357761
-1.24516,-0.344202
-0.268695,-0.013559

1.51578,0.354937
-1.24863,-0.351264
-0.267142,-0.00367315

1.51766,0.352105
-1.25201,-0.358293
-0.265647,0.0061879

1.5195,0.349264
-1.25529,-0.365288
-0.264206,0.0160234

1.5213,0.346415
-1.25848,-0.372247
-0.262819,0.0258326

1.52306,0.343557
-1.26157,-0.379171
-0.261482,0.0356149

1.52477,0.34069
-1.26458,-0.38606
-0.260194,0.0453697

1.52645,0.337816
-1.26749,-0.392912
-0.258953,0.0550965

1.52808,0.334934
-1.27032,-0.399729
-0.257757,0.0647947

1.52967,0.332044
-1.27306,-0.406508
-0.256603,0.0744639

1.53122,0.329147
-1.27572,-0.413251
-0.255491,0.0841037

1.53272,0.326243
-1.2783,-0.419956
-0.254418,0.0937136

1.53419,0.323331
-1.2808,-0.426625
-0.253383,0.103293

1.53561,0.320413
-1.28323,-0.433256
-0.252383,0.112843

1.53699,0.317488
-1.28557,-0.439849
-0.251418,0.122361

1.53833,0.314557
-1.28784,-0.446405
-0.250485,0.131848

1.53962,0.31162
-1.29004,-0.452924
-0.249584,0.141304

1.54088,0.308677
-1.29217,-0.459405
-0.248712,0.150728

1.54209,0.305727
-1.29422,-0.465848
-0.247869,0.160121

1.54326,0.302773
-1.29621,-0.472254
-0.247052,0.169481

1.54439,0.299813
-1.29813,-0.478622
-0.246261,0.178809

1.54548,0.296848
-1.29998,-0.484953
-0.245494,0.188105

1.54652,0.293878
-1.30177,-0.491246
-0.244749,0.197368

1.54752,0.290903
-1.30349,-0.497502
-0.244027,0.206599

1.54848,0.287924
-1.30516,-0.503721
-0.243325,0.215797

1.5494,0.28494
-1.30676,-0.509903
-0.242642,0.224962

1.55027,0.281953
-1.3083,-0.516047
-0.241977,0.234095

1.55111,0.278961
-1.30978,-0.522155
-0.241329,0.243194

1.5519,0.275966
-1.3112,-0.528226
-0.240697,0.25226

1.55265,0.272967
-1.31257,-0.53426
-0.24008,0.261293

1.55336,0.269965
-1.31388,-0.540258
-0.239477,0.270292

1.55402,0.26696
-1.31514,-0.546219
-0.238887,0.279259

1.55465,0.263953
-1.31634,-0.552145
-0.238309,0.288192

1.55523,0.260942
-1.31749,-0.558034
-0.237742,0.297092

1.55577,0.257929
-1.31858,-0.563888
-0.237186,0.305958

1.55627,0.254914
-1.31963,-0.569706
-0.236638,0.314792

1.55672,0.251897
-1.32062,-0.575488
-0.2361,0.323591

1.55714,0.248878
-1.32157,-0.581235
-0.235569,0.332358

1.55751,0.245857
-1.32247,-0.586948
-0.235045,0.341091

1.55784,0.242835
-1.32331,-0.592625
-0.234527,0.34979

1.55813,0.239812
-1.32412,-0.598268
-0.234015,0.358456

1.55838,0.236787
-1.32487,-0.603876
-0.233507,0.367089

1.55859,0.233762
-1.32558,-0.60945
-0.233004,0.375688

1.55875,0.230736
-1.32625,-0.61499
-0.232504,0.384254

1.55887,0.227709
-1.32687,-0.620496
-0.232007,0.392787

1.55896,0.224683
-1.32744,-0.625969
-0.231512,0.401286

1.559,0.221656
-1.32798,-0.631408
-0.231019,0.409752

1.559,0.218629
-1.32847,-0.636814
-0.230526,0.418184

1.55895,0.215603
-1.32892,-0.642186
-0.230034,0.426583

1.55887,0.212577
-1.32933,-0.647526
-0.229542,0.434949

1.55875,0.209552
-1.3297,-0.652834
-0.22905,0.443282

1.55858,0.206527
-1.33003,-0.658109
-0.228556,0.451582

1.55838,0.203504
-1.33032,-0.663352
-0.228061,0.459848

1.55813,0.200482
-1.33057,-0.668562
-0.227563,0.468081

1.55784,0.197461
-1.33078,-0.673742
-0.227063,0.476281

1.55751,0.194441
-1.33095,-0.678889
-0.22656,0.484448

1.55714,0.191424
-1.33109,-0.684005
-0.226054,0.492581

1.55673,0.188408
-1.33119,-0.68909
-0.225543,0.500682

1.55628,0.185395
-1.33126,-0.694144
-0.225029,0.508749

1.55579,0.182383
-1.33128,-0.699167
-0.224509,0.516784

1.55526,0.179375
-1.33128,-0.70416
-0.223985,0.524786

1.55469,0.176368
-1.33123,-0.709123
-0.223455,0.532754

1.55408,0.173365
-1.33116,-0.714055
